-7,-57,1169,1629
-7,-57,1169,1542
-7,-57,1169,1543
-4,-38,831,1543
-4,-38,831,1457
-4,-38,831,1457
-4,-38,831,1458
-7,-20,502,1457
-7,-20,502,1457
-7,-20,502,1457
-20,-1,192,1457
-20,-1,192,1457
-20,-1,192,1457
-20,-1,192,1458
-28,6,-9,1457
-28,6,-9,1285
-28,6,-9,1286
-28,6,-9,1286
-8,9,-63,1286
-8,9,-63,1285
-8,9,-63,1286
-8,9,-63,1286
-4,11,-81,1285
-4,11,-81,1372
-4,11,-81,1371
-4,11,-81,1372
-3,16,-91,1371
-3,16,-91,1372
-3,16,-91,1371
-3,16,-91,1371
-3,18,-108,1372
-3,18,-108,1457
-3,18,-108,1457
-3,18,-108,1457
-2,17,-134,1457
-2,17,-134,1458
-2,17,-134,1457
-1,17,-169,1458
-1,17,-169,1456
-1,17,-169,1457
-1,17,-169,1457
-3,20,-217,1457
-3,20,-217,1458
-3,20,-217,1457
-3,20,-217,1457
-3,27,-279,1457
-3,27,-279,1457
-3,27,-279,1457
-6,33,-347,1457
-6,33,-347,1458
-6,33,-347,1457
-6,33,-347,1457
-4,35,-427,1457
-4,35,-427,1457
-4,35,-427,1457
-4,35,-427,1457
-1,37,-520,1458
-1,37,-520,1457
-1,37,-520,1457
-2,47,-646,1457
-2,47,-646,1457
-2,47,-646,1457
-2,47,-646,1457
-2,57,-815,1458
-2,57,-815,1457
-2,57,-815,1457
-2,57,-815,1457
-3,65,-1023,1457
-3,65,-1023,1543
-3,65,-1023,1543
3,79,-1240,1543
3,79,-1240,1457
3,79,-1240,1457
3,79,-1240,1457
-3,88,-1452,1457
-3,88,-1452,1543
-3,88,-1452,1543
-9,101,-1657,1543
-9,101,-1657,1628
-9,101,-1657,1629
-9,101,-1657,1629
-5,112,-1834,1628
-5,112,-1834,1629
-5,112,-1834,1628
0,128,-2008,1629
0,128,-2008,1543
0,128,-2008,1543
-4,138,-2176,1542
-4,138,-2176,1629
-4,138,-2176,1629
-4,138,-2176,1628
-11,141,-2274,1629
-11,141,-2274,1714
-11,141,-2274,1714
-9,147,-2280,1715
-9,147,-2280,1628
-9,147,-2280,1629
-3,156,-2280,1628
-3,156,-2280,1630
-3,156,-2280,1627
0,171,-2280,1629
0,171,-2280,1543
0,171,-2280,1543
0,171,-2280,1543
0,177,-2280,1542
0,177,-2280,1543
0,177,-2280,1543
1,184,-2280,1543
1,184,-2280,1543
1,184,-2280,1543
1,184,-2280,1543
7,193,-2280,1542
7,193,-2280,1543
7,193,-2280,1543
10,192,-2280,1543
10,192,-2280,1629
10,192,-2280,1628
19,192,-2280,1629
19,192,-2280,1628
19,192,-2280,1630
19,192,-2280,1627
21,202,-2280,1629
21,202,-2280,1629
21,202,-2280,1628
24,202,-2280,1629
24,202,-2280,1628
24,202,-2280,1629
-16,187,-2280,1628
-16,187,-2280,1715
-16,187,-2280,1714
5,172,-2280,1714
5,172,-2280,1543
5,172,-2280,1543
5,172,-2280,1543
10,164,-2280,1543
10,164,-2280,1628
10,164,-2280,1629
2,157,-2280,1628
2,157,-2280,1543
2,157,-2280,1543
4,154,-2280,1543
4,154,-2280,1543
4,154,-2280,1543
4,154,-2280,1543
16,136,-2247,1542
16,136,-2247,1629
16,136,-2247,1629
17,122,-2074,1628
17,122,-2074,1629
17,122,-2074,1628
31,105,-1922,1629
31,105,-1922,1628
31,105,-1922,1629
31,105,-1922,1629
-15,108,-1809,1628
-15,108,-1809,1714
-15,108,-1809,1715
-11,101,-1687,1714
-11,101,-1687,1714
-11,101,-1687,1715
-9,93,-1504,1714
-9,93,-1504,1543
-9,93,-1504,1543
-11,77,-1290,1542
-11,77,-1290,1629
-11,77,-1290,1629
-11,77,-1290,1628
-6,64,-1065,1629
-6,64,-1065,1543
-6,64,-1065,1542
-1,48,-837,1543
-1,48,-837,1457
-1,48,-837,1458
-1,48,-837,1457
-5,40,-620,1457
-5,40,-620,1457
-5,40,-620,1457
-3,29,-422,1457
-3,29,-422,1457
-3,29,-422,1458
-3,29,-422,1457
-2,23,-235,1457
-2,23,-235,1457
-2,23,-235,1457
-2,23,-235,1457
7,12,-69,1457
7,12,-69,1286
7,12,-69,1286
7,12,-69,1286
4,7,-7,1285
4,7,-7,1115
4,7,-7,1114
4,7,-7,1114
-4,6,-6,1114
-4,6,-6,1200
-4,6,-6,1200
-4,6,-6,1200
-4,6,-6,1200
-1,7,-1,1200
-1,7,-1,1200
-1,7,-1,1200
-1,7,-1,1200
-4,8,4,1200
-4,8,4,1115
-4,8,4,1114
-4,8,4,1114
-4,8,4,1115
-4,2,19,1114
-4,2,19,1200
-4,2,19,1200
-4,2,19,1200
-5,2,46,1201
-5,1,46,1199
-5,1,46,1200
-5,1,46,1200
-5,1,46,1200
-6,2,88,1201
-6,2,88,1199
-6,2,88,1200
-6,2,88,1200
-7,-2,150,1200
-7,-2,150,1371
-7,-2,150,1372
-7,-2,150,1371
-9,-4,226,1372
-9,-4,226,1371
-9,-4,226,1371
-9,-4,226,1372
-10,-6,315,1371
-10,-6,315,1457
-10,-6,315,1458
-10,-6,315,1457
-8,-11,407,1457
-8,-11,407,1457
-8,-11,407,1457
-11,-11,507,1457
-11,-17,507,1543
-11,-17,507,1543
-11,-17,507,1543
-14,-28,619,1543
-14,-28,619,1543
-14,-28,619,1542
-14,-36,742,1543
-14,-36,742,1543
-14,-36,742,1543
-14,-36,742,1543
-11,-43,893,1543
-11,-43,893,1543
-11,-43,893,1542
-2,-54,1086,1543
-2,-54,1086,1543
-2,-54,1086,1543
